race_no,official_time,time_sec
22173,03:48:03,13683
2062,03:48:03,13683
16193,03:48:03,13683
14127,03:48:03,13683
19830,03:48:04,13684
5197,03:48:04,13684
19035,03:48:04,13684
4351,03:48:04,13684
13654,03:48:04,13684
24508,03:48:05,13685
16971,03:48:05,13685
19589,03:48:05,13685
18704,03:48:06,13686
2514,03:48:06,13686
11405,03:48:06,13686
15438,03:48:06,13686
9470,03:48:06,13686
17367,03:48:06,13686
13863,03:48:07,13687
17027,03:48:07,13687
14380,03:48:08,13688
19491,03:48:08,13688
1564,03:48:08,13688
27030,03:48:08,13688
19885,03:48:08,13688
11355,03:48:09,13689
17654,03:48:09,13689
16729,03:48:09,13689
24411,03:48:10,13690
12862,03:48:10,13690
16372,03:48:10,13690
8104,03:48:10,13690
26326,03:48:10,13690
12707,03:48:10,13690
18781,03:48:10,13690
17433,03:48:10,13690
20083,03:48:11,13691
17770,03:48:11,13691
31586,03:48:11,13691
17058,03:48:11,13691
21039,03:48:11,13691
12173,03:48:11,13691
11106,03:48:11,13691
16452,03:48:12,13692
14637,03:48:12,13692
7502,03:48:12,13692
14251,03:48:13,13693
3233,03:48:13,13693
23049,03:48:13,13693
32009,03:48:13,13693
24178,03:48:13,13693
10932,03:48:13,13693
9703,03:48:14,13694
10034,03:48:14,13694
21399,03:48:15,13695
21248,03:48:15,13695
21850,03:48:15,13695
19868,03:48:16,13696
8935,03:48:16,13696
19448,03:48:16,13696
29632,03:48:16,13696
8812,03:48:16,13696
16591,03:48:17,13697
18495,03:48:17,13697
12669,03:48:17,13697
21875,03:48:17,13697
22105,03:48:17,13697
17104,03:48:17,13697
13778,03:48:17,13697
10516,03:48:17,13697
19252,03:48:18,13698
22973,03:48:19,13699
17914,03:48:19,13699
27934,03:48:19,13699
18617,03:48:19,13699
24177,03:48:19,13699
13141,03:48:20,13700
4603,03:48:20,13700
13869,03:48:20,13700
20457,03:48:20,13700
14302,03:48:20,13700
22233,03:48:20,13700
26674,03:48:20,13700
21726,03:48:20,13700
10952,03:48:21,13701
17263,03:48:21,13701
17000,03:48:21,13701
21316,03:48:21,13701
12081,03:48:21,13701
31698,03:48:21,13701
21464,03:48:21,13701
18281,03:48:21,13701
9077,03:48:21,13701
27306,03:48:21,13701
16073,03:48:21,13701
22006,03:48:22,13702
29574,03:48:22,13702
18138,03:48:22,13702
24158,03:48:22,13702
6979,03:48:23,13703
16799,03:48:23,13703
13893,03:48:23,13703
14527,03:48:23,13703
31682,03:48:24,13704
16738,03:48:24,13704
18877,03:48:24,13704
19761,03:48:24,13704
22600,03:48:25,13705
3825,03:48:25,13705
22841,03:48:25,13705
24465,03:48:25,13705
17972,03:48:25,13705
21631,03:48:26,13706
16020,03:48:26,13706
13559,03:48:26,13706
22869,03:48:27,13707
21678,03:48:27,13707
11521,03:48:27,13707
19485,03:48:27,13707
21141,03:48:27,13707
11779,03:48:28,13708
18000,03:48:28,13708
18321,03:48:28,13708
12373,03:48:28,13708
21074,03:48:28,13708
22249,03:48:29,13709
20891,03:48:29,13709
21103,03:48:30,13710
14642,03:48:30,13710
16285,03:48:30,13710
15582,03:48:30,13710
29054,03:48:30,13710
14307,03:48:31,13711
8647,03:48:31,13711
17908,03:48:31,13711
18077,03:48:31,13711
22230,03:48:31,13711
11003,03:48:31,13711
27479,03:48:31,13711
13718,03:48:31,13711
7532,03:48:31,13711
14298,03:48:32,13712
11100,03:48:33,13713
22516,03:48:33,13713
22378,03:48:33,13713
11808,03:48:34,13714
23191,03:48:34,13714
19078,03:48:34,13714
2814,03:48:34,13714
8795,03:48:35,13715
17355,03:48:35,13715
11197,03:48:35,13715
16567,03:48:35,13715
22416,03:48:36,13716
9909,03:48:36,13716
18778,03:48:36,13716
16506,03:48:36,13716
19504,03:48:36,13716
18807,03:48:36,13716
12539,03:48:36,13716
8443,03:48:36,13716
10399,03:48:36,13716
24672,03:48:37,13717
14453,03:48:37,13717
18452,03:48:37,13717
30970,03:48:37,13717
13845,03:48:37,13717
12012,03:48:37,13717
13251,03:48:37,13717
20221,03:48:38,13718
3932,03:48:38,13718
6451,03:48:38,13718
18460,03:48:38,13718
19641,03:48:38,13718
20014,03:48:38,13718
9578,03:48:38,13718
18273,03:48:39,13719
29606,03:48:39,13719
20454,03:48:39,13719
21096,03:48:39,13719
19541,03:48:39,13719
4300,03:48:39,13719
22384,03:48:39,13719
18753,03:48:39,13719
15301,03:48:39,13719
16301,03:48:40,13720
18140,03:48:40,13720
27229,03:48:40,13720
20851,03:48:41,13721
20650,03:48:41,13721
14647,03:48:41,13721
12810,03:48:41,13721
14699,03:48:41,13721
29974,03:48:42,13722
22457,03:48:42,13722
17905,03:48:42,13722
8326,03:48:42,13722
2836,03:48:42,13722
23251,03:48:42,13722
15134,03:48:43,13723
18031,03:48:43,13723
5592,03:48:43,13723
15466,03:48:43,13723
15426,03:48:44,13724
18373,03:48:44,13724
18784,03:48:44,13724
11644,03:48:44,13724
20879,03:48:44,13724
18136,03:48:44,13724
20752,03:48:45,13725
11907,03:48:45,13725
21303,03:48:46,13726
13064,03:48:46,13726
11144,03:48:46,13726
21565,03:48:46,13726
13629,03:48:47,13727
16190,03:48:47,13727
22063,03:48:47,13727
12815,03:48:47,13727
28369,03:48:47,13727
21484,03:48:48,13728
22351,03:48:48,13728
9027,03:48:48,13728
16616,03:48:49,13729
14344,03:48:49,13729
16811,03:48:49,13729
22021,03:48:49,13729
13849,03:48:49,13729
22036,03:48:50,13730
26637,03:48:50,13730
13001,03:48:50,13730
13791,03:48:51,13731
22644,03:48:51,13731
11853,03:48:51,13731
23460,03:48:51,13731
16049,03:48:51,13731
12312,03:48:51,13731
16894,03:48:51,13731
8793,03:48:52,13732
6518,03:48:52,13732
7368,03:48:52,13732
17837,03:48:52,13732
21546,03:48:53,13733
17615,03:48:53,13733
16831,03:48:53,13733
20086,03:48:53,13733
14054,03:48:53,13733
13545,03:48:54,13734
17915,03:48:54,13734
20368,03:48:54,13734
22821,03:48:54,13734
15414,03:48:54,13734
21098,03:48:54,13734
9899,03:48:54,13734
17944,03:48:55,13735
24391,03:48:55,13735
21219,03:48:55,13735
19564,03:48:55,13735
16637,03:48:55,13735
27092,03:48:55,13735
18605,03:48:56,13736
11979,03:48:56,13736
21309,03:48:56,13736
24712,03:48:56,13736
18259,03:48:56,13736
13606,03:48:56,13736
17336,03:48:56,13736
24319,03:48:57,13737
21276,03:48:57,13737
22879,03:48:57,13737
16587,03:48:57,13737
10690,03:48:57,13737
27745,03:48:57,13737
20982,03:48:57,13737
18951,03:48:57,13737
21679,03:48:58,13738
7624,03:48:58,13738
11955,03:48:58,13738
30413,03:48:58,13738
12077,03:48:58,13738
28372,03:48:59,13739
8683,03:48:59,13739
20668,03:48:59,13739
18444,03:48:59,13739
15411,03:48:59,13739
11953,03:48:59,13739
11682,03:49:00,13740
6832,03:49:00,13740
12101,03:49:00,13740
30920,03:49:00,13740
16483,03:49:00,13740
24134,03:49:00,13740
13760,03:49:00,13740
11312,03:49:00,13740
30817,03:49:01,13741
17330,03:49:01,13741
13077,03:49:01,13741
21665,03:49:01,13741
30312,03:49:01,13741
19380,03:49:02,13742
11513,03:49:02,13742
21097,03:49:02,13742
28012,03:49:02,13742
21520,03:49:02,13742
20054,03:49:02,13742
21240,03:49:03,13743
7548,03:49:03,13743
21467,03:49:03,13743
15154,03:49:03,13743
16047,03:49:04,13744
14892,03:49:04,13744
23445,03:49:04,13744
17912,03:49:04,13744
9413,03:49:04,13744
26303,03:49:04,13744
11024,03:49:04,13744
13422,03:49:05,13745
18327,03:49:05,13745
9342,03:49:05,13745
18347,03:49:05,13745
11556,03:49:05,13745
19726,03:49:05,13745
15413,03:49:05,13745
19146,03:49:05,13745
13419,03:49:06,13746
8817,03:49:06,13746
19971,03:49:06,13746
15079,03:49:07,13747
20117,03:49:07,13747
20956,03:49:07,13747
15200,03:49:07,13747
2142,03:49:07,13747
21597,03:49:08,13748
21636,03:49:08,13748
13917,03:49:08,13748
18874,03:49:09,13749
30358,03:49:09,13749
23210,03:49:09,13749
5429,03:49:09,13749
9072,03:49:10,13750
12621,03:49:10,13750
10879,03:49:10,13750
20292,03:49:10,13750
20826,03:49:10,13750
8030,03:49:10,13750
9979,03:49:11,13751
14519,03:49:11,13751
17422,03:49:11,13751
9316,03:49:11,13751
12517,03:49:12,13752
18559,03:49:12,13752
21664,03:49:12,13752
29820,03:49:12,13752
16082,03:49:12,13752
734,03:49:13,13753
22319,03:49:13,13753
13415,03:49:13,13753
18607,03:49:13,13753
10673,03:49:14,13754
16330,03:49:15,13755
20598,03:49:15,13755
10092,03:49:15,13755
7054,03:49:15,13755
17749,03:49:15,13755
21712,03:49:15,13755
20422,03:49:16,13756
22569,03:49:16,13756
12087,03:49:16,13756
18956,03:49:17,13757
14938,03:49:17,13757
14068,03:49:17,13757
18687,03:49:17,13757
15145,03:49:17,13757
21948,03:49:17,13757
22225,03:49:18,13758
27038,03:49:18,13758
28450,03:49:18,13758
20616,03:49:18,13758
16963,03:49:18,13758
18122,03:49:18,13758
14335,03:49:18,13758
6862,03:49:18,13758
21727,03:49:19,13759
19316,03:49:19,13759
11686,03:49:19,13759
15114,03:49:19,13759
11387,03:49:19,13759
14076,03:49:19,13759
10427,03:49:19,13759
21963,03:49:19,13759
10027,03:49:19,13759
21482,03:49:19,13759
18896,03:49:20,13760
1411,03:49:20,13760
7474,03:49:20,13760
19544,03:49:20,13760
21774,03:49:20,13760
9689,03:49:20,13760
19206,03:49:21,13761
18746,03:49:21,13761
17968,03:49:21,13761
22630,03:49:21,13761
19587,03:49:21,13761
12342,03:49:21,13761
17102,03:49:22,13762
26865,03:49:22,13762
20675,03:49:22,13762
22896,03:49:22,13762
26712,03:49:23,13763
17008,03:49:23,13763
22227,03:49:23,13763
17784,03:49:23,13763
10449,03:49:23,13763
12800,03:49:24,13764
23556,03:49:24,13764
10063,03:49:24,13764
20560,03:49:24,13764
22784,03:49:24,13764
17826,03:49:24,13764
19244,03:49:24,13764
31380,03:49:25,13765
17221,03:49:25,13765
18049,03:49:26,13766
25371,03:49:26,13766
21950,03:49:26,13766
21599,03:49:26,13766
27309,03:49:26,13766
29087,03:49:26,13766
18319,03:49:26,13766
4093,03:49:27,13767
24052,03:49:27,13767
24578,03:49:27,13767
19006,03:49:28,13768
13510,03:49:28,13768
4954,03:49:28,13768
17962,03:49:28,13768
9024,03:49:28,13768
26214,03:49:29,13769
20434,03:49:29,13769
17281,03:49:29,13769
20775,03:49:29,13769
21469,03:49:30,13770
31089,03:49:30,13770
17822,03:49:30,13770
12287,03:49:30,13770
13601,03:49:30,13770
30722,03:49:30,13770
22149,03:49:31,13771
17019,03:49:31,13771
22075,03:49:31,13771
17609,03:49:31,13771
14803,03:49:32,13772
17829,03:49:32,13772
27160,03:49:32,13772
6204,03:49:32,13772
3520,03:49:32,13772
9303,03:49:33,13773
17400,03:49:34,13774
21638,03:49:34,13774
12464,03:49:34,13774
21133,03:49:34,13774
21361,03:49:34,13774
12364,03:49:35,13775
28711,03:49:35,13775
7604,03:49:35,13775
23039,03:49:35,13775
21110,03:49:35,13775
20705,03:49:35,13775
14575,03:49:36,13776
9762,03:49:37,13777
11215,03:49:37,13777
6352,03:49:38,13778
29158,03:49:38,13778
19568,03:49:38,13778
21440,03:49:38,13778
24481,03:49:38,13778
11080,03:49:38,13778
20052,03:49:39,13779
16550,03:49:39,13779
20937,03:49:39,13779
18165,03:49:39,13779
18714,03:49:39,13779
12952,03:49:39,13779
18976,03:49:39,13779
18743,03:49:40,13780
18890,03:49:40,13780
14061,03:49:40,13780
22836,03:49:41,13781
19281,03:49:41,13781
19624,03:49:41,13781
24557,03:49:41,13781
10634,03:49:41,13781
28935,03:49:41,13781
22910,03:49:41,13781
21462,03:49:42,13782
22130,03:49:42,13782
15280,03:49:42,13782
6974,03:49:42,13782
12442,03:49:42,13782
9486,03:49:43,13783
20084,03:49:43,13783
8235,03:49:43,13783
9555,03:49:43,13783
23299,03:49:44,13784
23507,03:49:44,13784
20531,03:49:44,13784
13716,03:49:44,13784
21013,03:49:45,13785
20755,03:49:45,13785
14014,03:49:45,13785
31014,03:49:45,13785
18243,03:49:45,13785
22574,03:49:45,13785
15246,03:49:46,13786
16734,03:49:46,13786
18148,03:49:46,13786
17892,03:49:47,13787
20744,03:49:47,13787
11184,03:49:47,13787
21771,03:49:47,13787
9596,03:49:47,13787
2954,03:49:47,13787
22317,03:49:47,13787
22027,03:49:47,13787
16572,03:49:48,13788
6341,03:49:48,13788
20323,03:49:48,13788
16102,03:49:48,13788
13341,03:49:49,13789
16857,03:49:49,13789
8038,03:49:49,13789
12091,03:49:49,13789
19555,03:49:49,13789
6611,03:49:49,13789
7384,03:49:49,13789
12013,03:49:49,13789
20712,03:49:49,13789
21319,03:49:50,13790
30561,03:49:50,13790
17925,03:49:50,13790
20154,03:49:50,13790
21386,03:49:50,13790
30573,03:49:50,13790
10776,03:49:51,13791
17193,03:49:51,13791
20254,03:49:51,13791
20367,03:49:51,13791
29985,03:49:51,13791
30812,03:49:52,13792
15456,03:49:52,13792
8939,03:49:52,13792
14057,03:49:52,13792
20738,03:49:53,13793
20234,03:49:53,13793
21055,03:49:54,13794
10694,03:49:54,13794
11295,03:49:54,13794
23123,03:49:54,13794
13163,03:49:55,13795
13699,03:49:56,13796
15209,03:49:56,13796
18765,03:49:56,13796
13934,03:49:56,13796
11145,03:49:56,13796
13570,03:49:56,13796
20986,03:49:56,13796
13302,03:49:57,13797
11155,03:49:57,13797
5575,03:49:57,13797
22059,03:49:57,13797
21117,03:49:57,13797
16921,03:49:58,13798
8915,03:49:58,13798
22270,03:49:58,13798
18905,03:49:58,13798
20676,03:49:58,13798
4014,03:49:58,13798
20898,03:49:58,13798
15400,03:49:58,13798
10371,03:49:58,13798
22421,03:49:58,13798
19660,03:49:58,13798
2463,03:49:59,13799
13466,03:49:59,13799
21575,03:49:59,13799
21686,03:49:59,13799
22242,03:49:59,13799
12381,03:49:59,13799
10385,03:49:59,13799
20886,03:50:00,13800
17676,03:50:00,13800
14690,03:50:00,13800
14313,03:50:00,13800
19699,03:50:00,13800
9440,03:50:00,13800
19484,03:50:00,13800
28682,03:50:00,13800
17857,03:50:00,13800
18973,03:50:01,13801
21526,03:50:01,13801
9169,03:50:01,13801
15181,03:50:01,13801
11473,03:50:01,13801
30714,03:50:01,13801
24107,03:50:02,13802
15507,03:50:02,13802
19898,03:50:02,13802
20570,03:50:02,13802
12121,03:50:02,13802
22504,03:50:03,13803
14384,03:50:03,13803
15326,03:50:03,13803
20791,03:50:03,13803
22296,03:50:03,13803
23069,03:50:03,13803
21702,03:50:03,13803
17534,03:50:04,13804
8975,03:50:04,13804
20829,03:50:04,13804
22838,03:50:04,13804
16181,03:50:04,13804
13875,03:50:04,13804
15399,03:50:04,13804
18628,03:50:04,13804
16703,03:50:05,13805
11245,03:50:05,13805
22711,03:50:06,13806
12051,03:50:06,13806
12468,03:50:06,13806
14066,03:50:06,13806
21410,03:50:06,13806
4776,03:50:06,13806
9935,03:50:06,13806
23179,03:50:06,13806
19040,03:50:06,13806
22755,03:50:07,13807
1741,03:50:07,13807
18284,03:50:07,13807
15446,03:50:08,13808
13101,03:50:08,13808
8892,03:50:08,13808
18540,03:50:08,13808
18423,03:50:08,13808
23292,03:50:08,13808
17360,03:50:09,13809
20152,03:50:09,13809
6125,03:50:09,13809
21693,03:50:10,13810
11291,03:50:10,13810
13182,03:50:10,13810
21902,03:50:10,13810
21750,03:50:10,13810
18639,03:50:10,13810
16882,03:50:10,13810
30843,03:50:10,13810
17298,03:50:10,13810
21490,03:50:11,13811
21356,03:50:11,13811
14718,03:50:11,13811
21249,03:50:11,13811
29051,03:50:11,13811
11911,03:50:12,13812
20110,03:50:12,13812
22080,03:50:12,13812
16656,03:50:12,13812
26645,03:50:12,13812
17311,03:50:12,13812
13378,03:50:13,13813
13684,03:50:13,13813
16365,03:50:13,13813
1408,03:50:13,13813
12728,03:50:14,13814
20181,03:50:14,13814
25416,03:50:15,13815
13350,03:50:15,13815
2901,03:50:15,13815
30931,03:50:15,13815
13915,03:50:15,13815
3451,03:50:15,13815
18556,03:50:15,13815
20214,03:50:16,13816
31911,03:50:16,13816
23174,03:50:17,13817
29159,03:50:17,13817
21852,03:50:17,13817
9849,03:50:17,13817
22234,03:50:17,13817
8969,03:50:17,13817
21252,03:50:17,13817
14900,03:50:18,13818
8630,03:50:18,13818
19900,03:50:18,13818
19811,03:50:18,13818
21593,03:50:19,13819
23058,03:50:19,13819
14806,03:50:19,13819
26294,03:50:20,13820
21650,03:50:20,13820
18247,03:50:20,13820
19127,03:50:20,13820
22224,03:50:21,13821
14499,03:50:22,13822
19983,03:50:22,13822
16240,03:50:23,13823
13195,03:50:23,13823
20188,03:50:23,13823
13734,03:50:23,13823
19279,03:50:24,13824
10669,03:50:24,13824
19496,03:50:25,13825
13408,03:50:25,13825
18908,03:50:25,13825
30377,03:50:26,13826
17896,03:50:26,13826
19053,03:50:26,13826
14425,03:50:27,13827
15274,03:50:27,13827
19502,03:50:27,13827
17003,03:50:27,13827
11243,03:50:28,13828
18484,03:50:28,13828
14633,03:50:28,13828
14258,03:50:28,13828
14248,03:50:29,13829
14351,03:50:29,13829
17688,03:50:29,13829
19084,03:50:30,13830
28011,03:50:30,13830
28395,03:50:30,13830
9341,03:50:30,13830
17748,03:50:31,13831
19893,03:50:31,13831
18534,03:50:31,13831
23104,03:50:31,13831
19744,03:50:31,13831
21888,03:50:31,13831
14601,03:50:32,13832
18887,03:50:32,13832
27846,03:50:32,13832
30272,03:50:32,13832
10831,03:50:33,13833
30160,03:50:33,13833
9910,03:50:33,13833
22001,03:50:33,13833
17497,03:50:33,13833
12099,03:50:34,13834
21972,03:50:34,13834
18159,03:50:34,13834
6639,03:50:34,13834
16743,03:50:34,13834
12398,03:50:34,13834
4196,03:50:34,13834
18826,03:50:34,13834
7461,03:50:34,13834
14314,03:50:34,13834
14466,03:50:34,13834
14153,03:50:34,13834
5410,03:50:35,13835
21745,03:50:35,13835
30401,03:50:35,13835
8900,03:50:35,13835
15215,03:50:35,13835
6657,03:50:35,13835
18573,03:50:35,13835
21612,03:50:36,13836
22127,03:50:36,13836
18695,03:50:36,13836
16745,03:50:36,13836
17426,03:50:36,13836
16942,03:50:36,13836
28220,03:50:37,13837
20691,03:50:37,13837
22163,03:50:38,13838
15437,03:50:38,13838
13199,03:50:38,13838
16820,03:50:38,13838
18360,03:50:38,13838
11023,03:50:38,13838
13905,03:50:38,13838
19675,03:50:38,13838
21581,03:50:39,13839
8625,03:50:39,13839
22901,03:50:39,13839
18600,03:50:39,13839
24173,03:50:40,13840
19168,03:50:40,13840
18511,03:50:40,13840
19796,03:50:41,13841
20600,03:50:41,13841
18933,03:50:41,13841
18647,03:50:41,13841
16773,03:50:42,13842
20793,03:50:42,13842
19709,03:50:42,13842
22386,03:50:42,13842
22155,03:50:42,13842
20590,03:50:42,13842
10517,03:50:42,13842
16979,03:50:42,13842
14118,03:50:42,13842
12905,03:50:42,13842
20992,03:50:44,13844
8712,03:50:44,13844
22065,03:50:44,13844
23509,03:50:44,13844
13680,03:50:45,13845
22495,03:50:45,13845
6484,03:50:45,13845
17595,03:50:45,13845
8016,03:50:45,13845
20230,03:50:46,13846
17440,03:50:46,13846
13907,03:50:46,13846
22068,03:50:46,13846
24077,03:50:46,13846
7003,03:50:46,13846
23201,03:50:46,13846
8017,03:50:47,13847
18061,03:50:47,13847
31451,03:50:47,13847
13831,03:50:48,13848
13819,03:50:48,13848
9205,03:50:48,13848
16741,03:50:48,13848
8435,03:50:48,13848
13677,03:50:48,13848
23458,03:50:49,13849
28509,03:50:49,13849
27730,03:50:49,13849
9984,03:50:49,13849
17576,03:50:49,13849
6907,03:50:49,13849
15463,03:50:49,13849
20255,03:50:50,13850
19349,03:50:50,13850
3774,03:50:50,13850
19290,03:50:50,13850
8747,03:50:50,13850
23444,03:50:51,13851
22188,03:50:51,13851
19030,03:50:51,13851
23492,03:50:51,13851
13018,03:50:51,13851
30477,03:50:52,13852
30907,03:50:52,13852
17955,03:50:52,13852
20366,03:50:52,13852
14048,03:50:53,13853
6241,03:50:53,13853
21066,03:50:53,13853
27225,03:50:54,13854
22583,03:50:54,13854
17276,03:50:54,13854
13162,03:50:55,13855
24232,03:50:55,13855
18899,03:50:55,13855
11019,03:50:55,13855
15111,03:50:55,13855
21315,03:50:55,13855
19586,03:50:55,13855
21537,03:50:56,13856
18113,03:50:56,13856
29724,03:50:56,13856
21953,03:50:56,13856
11256,03:50:56,13856
24461,03:50:56,13856
19969,03:50:57,13857
19968,03:50:57,13857
20341,03:50:57,13857
24380,03:50:58,13858
14878,03:50:58,13858
12873,03:50:58,13858
14617,03:50:59,13859
30855,03:50:59,13859
12239,03:50:59,13859
20763,03:50:59,13859
22853,03:50:59,13859
22860,03:50:59,13859
4607,03:50:59,13859
27667,03:50:59,13859
17068,03:50:59,13859
26208,03:50:59,13859
19962,03:51:00,13860
5716,03:51:00,13860
19565,03:51:00,13860
18469,03:51:00,13860
30284,03:51:00,13860
20315,03:51:00,13860
9048,03:51:00,13860
19043,03:51:01,13861
15175,03:51:02,13862
21174,03:51:02,13862
30105,03:51:02,13862
19488,03:51:02,13862
22929,03:51:02,13862
31570,03:51:02,13862
8215,03:51:02,13862
9478,03:51:02,13862
19570,03:51:02,13862
22329,03:51:03,13863
17011,03:51:03,13863
11609,03:51:03,13863
17307,03:51:03,13863
17587,03:51:03,13863
17129,03:51:03,13863
17429,03:51:04,13864
11385,03:51:04,13864
9759,03:51:04,13864
15118,03:51:05,13865
17926,03:51:05,13865
19538,03:51:05,13865
12936,03:51:05,13865
22549,03:51:05,13865
20830,03:51:05,13865
13832,03:51:06,13866
11032,03:51:06,13866
30096,03:51:06,13866
6004,03:51:06,13866
15255,03:51:07,13867
18847,03:51:07,13867
28538,03:51:07,13867
21305,03:51:07,13867
11636,03:51:07,13867
13397,03:51:07,13867
19816,03:51:07,13867
22545,03:51:08,13868
16708,03:51:09,13869
18144,03:51:09,13869
19735,03:51:09,13869
20860,03:51:10,13870
22134,03:51:10,13870
8280,03:51:11,13871
22771,03:51:11,13871
14733,03:51:11,13871
18042,03:51:11,13871
19357,03:51:12,13872
10653,03:51:12,13872
13024,03:51:12,13872
22387,03:51:12,13872
17645,03:51:13,13873
14622,03:51:13,13873
14131,03:51:13,13873
14155,03:51:13,13873
17274,03:51:14,13874
24090,03:51:14,13874
9940,03:51:14,13874
20930,03:51:15,13875
12410,03:51:15,13875
10937,03:51:15,13875
21983,03:51:15,13875
10020,03:51:15,13875
15398,03:51:15,13875
26412,03:51:15,13875
26399,03:51:16,13876
12824,03:51:16,13876
12076,03:51:16,13876
17326,03:51:16,13876
23308,03:51:16,13876
13480,03:51:16,13876
13790,03:51:16,13876
21177,03:51:16,13876
13974,03:51:17,13877
22756,03:51:17,13877
6145,03:51:17,13877
24089,03:51:17,13877
30403,03:51:17,13877
31155,03:51:17,13877
22401,03:51:17,13877
19978,03:51:17,13877
20198,03:51:17,13877
19294,03:51:17,13877
19713,03:51:18,13878
18200,03:51:18,13878
20411,03:51:18,13878
20748,03:51:18,13878
15195,03:51:18,13878
21802,03:51:18,13878
14709,03:51:18,13878
15502,03:51:19,13879
19534,03:51:19,13879
15009,03:51:20,13880
19047,03:51:20,13880
21335,03:51:20,13880
17515,03:51:20,13880
20377,03:51:20,13880
12922,03:51:20,13880
22321,03:51:20,13880
20815,03:51:20,13880
13789,03:51:20,13880
2671,03:51:20,13880
16026,03:51:20,13880
8776,03:51:21,13881
24427,03:51:21,13881
13670,03:51:21,13881
12408,03:51:21,13881
14417,03:51:21,13881
23369,03:51:21,13881
12858,03:51:22,13882
15509,03:51:22,13882
19862,03:51:22,13882
28547,03:51:22,13882
13151,03:51:22,13882
29211,03:51:23,13883
18962,03:51:23,13883
16514,03:51:23,13883
20455,03:51:23,13883
21444,03:51:23,13883
19529,03:51:24,13884
9529,03:51:24,13884
14312,03:51:24,13884
12492,03:51:24,13884
19637,03:51:25,13885
14882,03:51:25,13885
31762,03:51:25,13885
21104,03:51:25,13885
13058,03:51:25,13885
23023,03:51:26,13886
21073,03:51:26,13886
27458,03:51:26,13886
8622,03:51:26,13886
14780,03:51:27,13887
14281,03:51:27,13887
21788,03:51:27,13887
21530,03:51:27,13887
29023,03:51:27,13887
18921,03:51:27,13887
18986,03:51:28,13888
18684,03:51:28,13888
24551,03:51:28,13888
21944,03:51:28,13888
18538,03:51:28,13888
21218,03:51:28,13888
14880,03:51:28,13888
28133,03:51:29,13889
22397,03:51:29,13889
20053,03:51:29,13889
22615,03:51:29,13889
18809,03:51:30,13890
28704,03:51:30,13890
5528,03:51:30,13890
26676,03:51:31,13891
14341,03:51:31,13891
15033,03:51:31,13891
23229,03:51:31,13891
5880,03:51:31,13891
20261,03:51:31,13891
19395,03:51:32,13892
22053,03:51:32,13892
20281,03:51:32,13892
19846,03:51:32,13892
26590,03:51:32,13892
29168,03:51:32,13892
23496,03:51:33,13893
24217,03:51:33,13893
24385,03:51:33,13893
22599,03:51:33,13893
18190,03:51:33,13893
14782,03:51:33,13893
15029,03:51:34,13894
24577,03:51:34,13894
19064,03:51:34,13894
31787,03:51:34,13894
17144,03:51:34,13894
23155,03:51:34,13894
19539,03:51:34,13894
8159,03:51:34,13894
18543,03:51:34,13894
17635,03:51:35,13895
25119,03:51:35,13895
25055,03:51:36,13896
6626,03:51:36,13896
20414,03:51:36,13896
20896,03:51:36,13896
18792,03:51:37,13897
14273,03:51:37,13897
25422,03:51:37,13897
7260,03:51:37,13897
9166,03:51:37,13897
12466,03:51:37,13897
20445,03:51:37,13897
19282,03:51:38,13898
12603,03:51:38,13898
14156,03:51:38,13898
11373,03:51:38,13898
11819,03:51:38,13898
11290,03:51:38,13898
23044,03:51:39,13899
13959,03:51:39,13899
24869,03:51:40,13900
17203,03:51:40,13900
3792,03:51:40,13900
16279,03:51:40,13900
14843,03:51:40,13900
12097,03:51:40,13900
16890,03:51:40,13900
21457,03:51:40,13900
30696,03:51:41,13901
20980,03:51:41,13901
21733,03:51:41,13901
20975,03:51:41,13901
28511,03:51:41,13901
18216,03:51:42,13902
18050,03:51:42,13902
18299,03:51:42,13902
10483,03:51:42,13902
10861,03:51:42,13902
30269,03:51:42,13902
14756,03:51:44,13904
26632,03:51:44,13904
21195,03:51:44,13904
7160,03:51:44,13904
14960,03:51:44,13904
19437,03:51:44,13904
30852,03:51:45,13905
20550,03:51:46,13906
21675,03:51:47,13907
19465,03:51:47,13907
20876,03:51:47,13907
22675,03:51:47,13907
22898,03:51:47,13907
20974,03:51:48,13908
20007,03:51:48,13908
19546,03:51:48,13908
22927,03:51:48,13908
13492,03:51:48,13908
19353,03:51:48,13908
13330,03:51:48,13908
7295,03:51:48,13908
16589,03:51:48,13908
19923,03:51:49,13909
21486,03:51:50,13910
21658,03:51:50,13910
12585,03:51:50,13910
12739,03:51:50,13910
19688,03:51:51,13911
21934,03:51:52,13912
18530,03:51:52,13912
20855,03:51:52,13912
20935,03:51:52,13912
19747,03:51:52,13912
17301,03:51:52,13912
15475,03:51:53,13913
16380,03:51:53,13913
21157,03:51:53,13913
18413,03:51:53,13913
23491,03:51:53,13913
11668,03:51:54,13914
21413,03:51:54,13914
16479,03:51:54,13914
16874,03:51:54,13914
6475,03:51:54,13914
12628,03:51:55,13915
18411,03:51:55,13915
5473,03:51:55,13915
22276,03:51:55,13915
7595,03:51:56,13916
20725,03:51:56,13916
11870,03:51:56,13916
14771,03:51:56,13916
17650,03:51:57,13917
30214,03:51:57,13917
6212,03:51:57,13917
9717,03:51:57,13917
24628,03:51:57,13917
9328,03:51:57,13917
