race_no,official_time,time_sec
26377,04:16:10,15370
30229,04:16:13,15373
20912,04:16:15,15375
23610,04:16:15,15375
27442,04:16:16,15376
23348,04:16:20,15380
24902,04:16:20,15380
23564,04:16:21,15381
26839,04:16:21,15381
23719,04:16:24,15384
27101,04:16:25,15385
33238,04:16:27,15387
23580,04:16:28,15388
24357,04:16:32,15392
20613,04:16:32,15392
20371,04:16:37,15397
26119,04:16:38,15398
28493,04:16:40,15400
28192,04:16:41,15401
20289,04:16:44,15404
20698,04:16:44,15404
23665,04:16:44,15404
27736,04:16:45,15405
26281,04:16:46,15406
23965,04:16:46,15406
23950,04:16:47,15407
21087,04:16:47,15407
23295,04:16:48,15408
27690,04:16:48,15408
26847,04:16:48,15408
27809,04:16:49,15409
33218,04:16:49,15409
21095,04:16:50,15410
30028,04:16:51,15411
20854,04:16:52,15412
23013,04:16:56,15416
21086,04:16:57,15417
30026,04:17:01,15421
24047,04:17:08,15428
23791,04:17:10,15430
26102,04:17:13,15433
36371,04:17:21,15441
20524,04:17:23,15443
24903,04:17:23,15443
26991,04:17:24,15444
20208,04:17:26,15446
27018,04:17:29,15449
23737,04:17:31,15451
24378,04:17:32,15452
26438,04:17:32,15452
36262,04:17:33,15453
26973,04:17:35,15455
27349,04:17:36,15456
24525,04:17:38,15458
21015,04:17:41,15461
33366,04:17:44,15464
23335,04:17:46,15466
26204,04:17:46,15466
27389,04:17:49,15469
36354,04:17:51,15471
23659,04:17:56,15476
26574,04:17:56,15476
30230,04:17:56,15476
26430,04:17:59,15479
26519,04:17:59,15479
33007,04:17:59,15479
28314,04:18:00,15480
20435,04:18:02,15482
23354,04:18:02,15482
23214,04:18:03,15483
26367,04:18:07,15487
27062,04:18:08,15488
20513,04:18:11,15491
26816,04:18:12,15492
27825,04:18:13,15493
30146,04:18:15,15495
23435,04:18:16,15496
33227,04:18:17,15497
33022,04:18:17,15497
23048,04:18:20,15500
27476,04:18:21,15501
24039,04:18:22,15502
33074,04:18:27,15507
20384,04:18:31,15511
20726,04:18:32,15512
33375,04:18:32,15512
26105,04:18:32,15512
24558,04:18:35,15515
33172,04:18:36,15516
26791,04:18:42,15522
27163,04:18:43,15523
23297,04:18:44,15524
33357,04:18:48,15528
23499,04:18:49,15529
27170,04:18:52,15532
28113,04:18:52,15532
26017,04:18:53,15533
26554,04:18:53,15533
26535,04:18:56,15536
26965,04:18:56,15536
23396,04:18:57,15537
23727,04:18:58,15538
26946,04:18:58,15538
27624,04:18:59,15539
26314,04:19:01,15541
24704,04:19:03,15543
27583,04:19:04,15544
26260,04:19:06,15546
23621,04:19:06,15546
26529,04:19:07,15547
20389,04:19:08,15548
20168,04:19:09,15549
28497,04:19:09,15549
27262,04:19:10,15550
24756,04:19:13,15553
20228,04:19:14,15554
24322,04:19:15,15555
27633,04:19:18,15558
27312,04:19:19,15559
27592,04:19:21,15561
27427,04:19:21,15561
33272,04:19:23,15563
27396,04:19:25,15565
20832,04:19:27,15567
24121,04:19:27,15567
26902,04:19:28,15568
24786,04:19:29,15569
24018,04:19:29,15569
20500,04:19:30,15570
26354,04:19:32,15572
24834,04:19:34,15574
27976,04:19:35,15575
26267,04:19:37,15577
24877,04:19:39,15579
23586,04:19:42,15582
30005,04:19:43,15583
24881,04:19:44,15584
26446,04:19:44,15584
27141,04:19:47,15587
20439,04:19:49,15589
24113,04:19:50,15590
28343,04:19:50,15590
23739,04:19:51,15591
30159,04:19:51,15591
33351,04:19:54,15594
23762,04:19:55,15595
23234,04:19:55,15595
36312,04:19:56,15596
30257,04:19:56,15596
23471,04:19:57,15597
23361,04:19:58,15598
28075,04:20:01,15601
27631,04:20:02,15602
24467,04:20:02,15602
20222,04:20:03,15603
26487,04:20:04,15604
28323,04:20:07,15607
36023,04:20:07,15607
23726,04:20:10,15610
28522,04:20:10,15610
20467,04:20:11,15611
36037,04:20:12,15612
23326,04:20:12,15612
27172,04:20:14,15614
24168,04:20:20,15620
24691,04:20:21,15621
26763,04:20:22,15622
23494,04:20:29,15629
27636,04:20:30,15630
33389,04:20:32,15632
27395,04:20:33,15633
20589,04:20:35,15635
26774,04:20:37,15637
27842,04:20:39,15639
23122,04:20:39,15639
27402,04:20:40,15640
26215,04:20:42,15642
27050,04:20:44,15644
24012,04:20:46,15646
24664,04:20:46,15646
24310,04:20:48,15648
33060,04:20:48,15648
24519,04:20:49,15649
20967,04:20:50,15650
26253,04:20:50,15650
23808,04:20:52,15652
23946,04:20:53,15653
27876,04:20:53,15653
27642,04:20:56,15656
26960,04:20:58,15658
26470,04:20:58,15658
28347,04:21:00,15660
27031,04:21:05,15665
33354,04:21:06,15666
20544,04:21:09,15669
26689,04:21:10,15670
26557,04:21:11,15671
20330,04:21:11,15671
28258,04:21:13,15673
23977,04:21:16,15676
27419,04:21:21,15681
30171,04:21:21,15681
23327,04:21:25,15685
27853,04:21:29,15689
23344,04:21:30,15690
24296,04:21:33,15693
26492,04:21:33,15693
28328,04:21:36,15696
27966,04:21:36,15696
36014,04:21:37,15697
36201,04:21:40,15700
24795,04:21:42,15702
26293,04:21:43,15703
28028,04:21:44,15704
24285,04:21:45,15705
23797,04:21:47,15707
27246,04:21:48,15708
28138,04:21:55,15715
20663,04:21:56,15716
20309,04:21:57,15717
23497,04:21:59,15719
26939,04:21:59,15719
23463,04:22:03,15723
20557,04:22:03,15723
27362,04:22:05,15725
20675,04:22:06,15726
27841,04:22:14,15734
20233,04:22:15,15735
21006,04:22:16,15736
28091,04:22:16,15736
26875,04:22:18,15738
27078,04:22:19,15739
23232,04:22:22,15742
20981,04:22:23,15743
36155,04:22:23,15743
20845,04:22:24,15744
20772,04:22:28,15748
26989,04:22:32,15752
23455,04:22:35,15755
23660,04:22:35,15755
23362,04:22:37,15757
21045,04:22:37,15757
24892,04:22:39,15759
28104,04:22:40,15760
30042,04:22:40,15760
30141,04:22:40,15760
23358,04:22:43,15763
28182,04:22:46,15766
24679,04:22:47,15767
27189,04:22:50,15770
27136,04:22:51,15771
26218,04:22:52,15772
27801,04:22:53,15773
24547,04:22:54,15774
20900,04:22:56,15776
24829,04:22:58,15778
27422,04:23:00,15780
28225,04:23:03,15783
23429,04:23:03,15783
23556,04:23:03,15783
28170,04:23:04,15784
26958,04:23:05,15785
26852,04:23:07,15787
27714,04:23:08,15788
23226,04:23:09,15789
26628,04:23:10,15790
27921,04:23:11,15791
36176,04:23:11,15791
23535,04:23:12,15792
33346,04:23:13,15793
20709,04:23:16,15796
20528,04:23:17,15797
24769,04:23:19,15799
26394,04:23:22,15802
26358,04:23:22,15802
28069,04:23:23,15803
24847,04:23:25,15805
23615,04:23:27,15807
26232,04:23:29,15809
23442,04:23:30,15810
21055,04:23:31,15811
26745,04:23:33,15813
27151,04:23:34,15814
36265,04:23:34,15814
23524,04:23:35,15815
23050,04:23:36,15816
20316,04:23:38,15818
27238,04:23:41,15821
23439,04:23:45,15825
26704,04:23:46,15826
23337,04:23:47,15827
24441,04:23:50,15830
24732,04:23:50,15830
26761,04:23:51,15831
24143,04:23:52,15832
23616,04:23:52,15832
28423,04:23:53,15833
27229,04:23:53,15833
27799,04:23:53,15833
24708,04:23:54,15834
26397,04:23:56,15836
20385,04:24:01,15841
27057,04:24:03,15843
20831,04:24:05,15845
24175,04:24:07,15847
24770,04:24:09,15849
26521,04:24:10,15850
27635,04:24:11,15851
24453,04:24:11,15851
23591,04:24:14,15854
33044,04:24:14,15854
28049,04:24:14,15854
20622,04:24:17,15857
36285,04:24:18,15858
24274,04:24:18,15858
30201,04:24:19,15859
36137,04:24:20,15860
36249,04:24:20,15860
26803,04:24:21,15861
27155,04:24:22,15862
20064,04:24:22,15862
36261,04:24:23,15863
20475,04:24:24,15864
24275,04:24:30,15870
27982,04:24:30,15870
26325,04:24:31,15871
36381,04:24:35,15875
26186,04:24:38,15878
27784,04:24:38,15878
27022,04:24:39,15879
28260,04:24:39,15879
23433,04:24:39,15879
36197,04:24:42,15882
28016,04:24:45,15885
36253,04:24:46,15886
24842,04:24:48,15888
20853,04:24:49,15889
30211,04:24:49,15889
20598,04:24:52,15892
36441,04:24:52,15892
36011,04:24:52,15892
23465,04:24:52,15892
27364,04:24:54,15894
23449,04:24:56,15896
24139,04:24:57,15897
33131,04:24:58,15898
20046,04:24:58,15898
24601,04:25:00,15900
24388,04:25:05,15905
28195,04:25:06,15906
33348,04:25:07,15907
27274,04:25:11,15911
24148,04:25:15,15915
27230,04:25:17,15917
24594,04:25:21,15921
23568,04:25:21,15921
36396,04:25:22,15922
23763,04:25:23,15923
27180,04:25:25,15925
30076,04:25:26,15926
20590,04:25:31,15931
36161,04:25:33,15933
23957,04:25:35,15935
26963,04:25:35,15935
26825,04:25:35,15935
23639,04:25:40,15940
33040,04:25:41,15941
20769,04:25:43,15943
24793,04:25:44,15944
23584,04:25:47,15947
24748,04:25:50,15950
30077,04:25:52,15952
24582,04:25:53,15953
36290,04:25:53,15953
30088,04:25:55,15955
27628,04:26:02,15962
27195,04:26:03,15963
27190,04:26:05,15965
27949,04:26:05,15965
23405,04:26:05,15965
26153,04:26:07,15967
28110,04:26:10,15970
33305,04:26:10,15970
24179,04:26:12,15972
30032,04:26:12,15972
20480,04:26:14,15974
20874,04:26:15,15975
23522,04:26:15,15975
27388,04:26:15,15975
20443,04:26:17,15977
30099,04:26:24,15984
30120,04:26:25,15985
23974,04:26:29,15989
33046,04:26:32,15992
20695,04:26:34,15994
24008,04:26:34,15994
27745,04:26:34,15994
30185,04:26:35,15995
36049,04:26:37,15997
23781,04:26:40,16000
23588,04:26:43,16003
24342,04:26:43,16003
30044,04:26:43,16003
20322,04:26:47,16007
23409,04:26:48,16008
26892,04:26:48,16008
27369,04:26:50,16010
33181,04:26:50,16010
33234,04:26:52,16012
20146,04:26:52,16012
28176,04:26:52,16012
23208,04:26:53,16013
26154,04:26:54,16014
28413,04:26:55,16015
28531,04:26:56,16016
23868,04:26:57,16017
26755,04:26:58,16018
27860,04:26:58,16018
23715,04:26:59,16019
20116,04:26:59,16019
33045,04:26:59,16019
33127,04:27:00,16020
27089,04:27:00,16020
24133,04:27:02,16022
24382,04:27:03,16023
26240,04:27:03,16023
24646,04:27:04,16024
30039,04:27:06,16026
23160,04:27:09,16029
28126,04:27:10,16030
26440,04:27:11,16031
24313,04:27:11,16031
28201,04:27:14,16034
24468,04:27:16,16036
20637,04:27:17,16037
33201,04:27:19,16039
24345,04:27:23,16043
20219,04:27:24,16044
20562,04:27:25,16045
20274,04:27:35,16055
26206,04:27:38,16058
26195,04:27:38,16058
27672,04:27:39,16059
20346,04:27:43,16063
20563,04:27:43,16063
36123,04:27:43,16063
20560,04:27:44,16064
28263,04:27:46,16066
28265,04:27:47,16067
26891,04:27:50,16070
27615,04:27:50,16070
27376,04:27:51,16071
20666,04:27:53,16073
36028,04:27:55,16075
36240,04:27:55,16075
24290,04:27:56,16076
27387,04:27:56,16076
36339,04:27:57,16077
33294,04:27:59,16079
27580,04:27:59,16079
20655,04:28:00,16080
24327,04:28:00,16080
24162,04:28:02,16082
36388,04:28:02,16082
20520,04:28:03,16083
28149,04:28:03,16083
20446,04:28:04,16084
36024,04:28:04,16084
27244,04:28:06,16086
28490,04:28:07,16087
24573,04:28:07,16087
27480,04:28:09,16089
27415,04:28:09,16089
27527,04:28:09,16089
28080,04:28:11,16091
28165,04:28:11,16091
23813,04:28:16,16096
26449,04:28:17,16097
36006,04:28:19,16099
26392,04:28:20,16100
27718,04:28:21,16101
28204,04:28:22,16102
27115,04:28:22,16102
27875,04:28:23,16103
20525,04:28:23,16103
28223,04:28:24,16104
27393,04:28:26,16106
33033,04:28:26,16106
24861,04:28:27,16107
23045,04:28:29,16109
20815,04:28:30,16110
23425,04:28:32,16112
27433,04:28:32,16112
28496,04:28:33,16113
26945,04:28:35,16115
28530,04:28:36,16116
20461,04:28:38,16118
36184,04:28:38,16118
26868,04:28:40,16120
28459,04:28:40,16120
20962,04:28:42,16122
33256,04:28:45,16125
20015,04:28:47,16127
23419,04:28:50,16130
28011,04:28:52,16132
26702,04:28:56,16136
20886,04:28:56,16136
36317,04:28:56,16136
27954,04:28:59,16139
24581,04:29:02,16142
30082,04:29:02,16142
21102,04:29:05,16145
26997,04:29:05,16145
28398,04:29:05,16145
20729,04:29:08,16148
20567,04:29:08,16148
26346,04:29:10,16150
24156,04:29:13,16153
20776,04:29:14,16154
33018,04:29:14,16154
26419,04:29:15,16155
27839,04:29:15,16155
26861,04:29:16,16156
26499,04:29:17,16157
36228,04:29:17,16157
36300,04:29:17,16157
20755,04:29:18,16158
23414,04:29:18,16158
24053,04:29:19,16159
20448,04:29:19,16159
23025,04:29:20,16160
27980,04:29:20,16160
24895,04:29:21,16161
26611,04:29:22,16162
24874,04:29:25,16165
30086,04:29:25,16165
27739,04:29:26,16166
24583,04:29:27,16167
27164,04:29:29,16169
26613,04:29:29,16169
33299,04:29:30,16170
30058,04:29:31,16171
24093,04:29:32,16172
23683,04:29:34,16174
27604,04:29:37,16177
24804,04:29:41,16181
23480,04:29:44,16184
27733,04:29:46,16186
28015,04:29:47,16187
23897,04:29:47,16187
23740,04:29:48,16188
20861,04:29:52,16192
24891,04:29:56,16196
26031,04:29:57,16197
26349,04:30:00,16200
23227,04:30:00,16200
20893,04:30:00,16200
28200,04:30:02,16202
27968,04:30:02,16202
33208,04:30:03,16203
36376,04:30:03,16203
23668,04:30:04,16204
26670,04:30:04,16204
27317,04:30:05,16205
36416,04:30:05,16205
23496,04:30:09,16209
26436,04:30:10,16210
23618,04:30:15,16215
23426,04:30:16,16216
36191,04:30:17,16217
36250,04:30:20,16220
20561,04:30:20,16220
26727,04:30:20,16220
28298,04:30:25,16225
26159,04:30:25,16225
20427,04:30:27,16227
33001,04:30:28,16228
30029,04:30:28,16228
33379,04:30:29,16229
24733,04:30:30,16230
26129,04:30:30,16230
27219,04:30:30,16230
23389,04:30:31,16231
20858,04:30:31,16231
36423,04:30:32,16232
36391,04:30:33,16233
26635,04:30:33,16233
27352,04:30:33,16233
28466,04:30:36,16236
26402,04:30:36,16236
33187,04:30:36,16236
20711,04:30:36,16236
27873,04:30:44,16244
33308,04:30:45,16245
27339,04:30:49,16249
28112,04:30:52,16252
26759,04:30:53,16253
26374,04:30:54,16254
23520,04:30:58,16258
26452,04:31:01,16261
27069,04:31:03,16263
26866,04:31:03,16263
27002,04:31:03,16263
26408,04:31:07,16267
36417,04:31:09,16269
23431,04:31:13,16273
27625,04:31:15,16275
28500,04:31:16,16276
24255,04:31:17,16277
20028,04:31:20,16280
21005,04:31:20,16280
20532,04:31:21,16281
23089,04:31:21,16281
20169,04:31:22,16282
36331,04:31:22,16282
36390,04:31:24,16284
26473,04:31:25,16285
28434,04:31:26,16286
26359,04:31:27,16287
21098,04:31:28,16288
20667,04:31:28,16288
23693,04:31:29,16289
26497,04:31:29,16289
20949,04:31:30,16290
36180,04:31:30,16290
27067,04:31:33,16293
26364,04:31:36,16296
23261,04:31:36,16296
28415,04:31:38,16298
30184,04:31:39,16299
28128,04:31:40,16300
23732,04:31:40,16300
33264,04:31:40,16300
24532,04:31:43,16303
27070,04:31:43,16303
33330,04:31:50,16310
20196,04:31:54,16314
24120,04:31:55,16315
24011,04:31:55,16315
28377,04:31:55,16315
26948,04:31:57,16317
30179,04:31:57,16317
30252,04:31:58,16318
27411,04:31:58,16318
30027,04:31:59,16319
27292,04:32:00,16320
33071,04:32:00,16320
33035,04:32:01,16321
23920,04:32:01,16321
23198,04:32:01,16321
21035,04:32:04,16324
20933,04:32:05,16325
33337,04:32:05,16325
20804,04:32:08,16328
23432,04:32:08,16328
26683,04:32:10,16330
27345,04:32:11,16331
33207,04:32:11,16331
23766,04:32:13,16333
23560,04:32:13,16333
20684,04:32:16,16336
27929,04:32:16,16336
36016,04:32:18,16338
27701,04:32:19,16339
26925,04:32:20,16340
20273,04:32:21,16341
26151,04:32:22,16342
26533,04:32:24,16344
20038,04:32:33,16353
24303,04:32:39,16359
26895,04:32:39,16359
28133,04:32:39,16359
20151,04:32:40,16360
24871,04:32:42,16362
23792,04:32:44,16364
36080,04:32:44,16364
23682,04:32:46,16366
24351,04:32:47,16367
23260,04:32:47,16367
27883,04:32:49,16369
23627,04:32:50,16370
26984,04:32:52,16372
23923,04:32:53,16373
33138,04:32:55,16375
23514,04:32:56,16376
36047,04:32:58,16378
20474,04:32:59,16379
27494,04:32:59,16379
26489,04:32:59,16379
28402,04:33:00,16380
26981,04:33:00,16380
24562,04:33:01,16381
20483,04:33:03,16383
30139,04:33:03,16383
26042,04:33:10,16390
27119,04:33:15,16395
23972,04:33:16,16396
30239,04:33:17,16397
24837,04:33:19,16399
33365,04:33:20,16400
27586,04:33:21,16401
33161,04:33:31,16411
23445,04:33:31,16411
26753,04:33:32,16412
24234,04:33:34,16414
33082,04:33:35,16415
36034,04:33:39,16419
26141,04:33:40,16420
26138,04:33:40,16420
20521,04:33:44,16424
27957,04:33:46,16426
20297,04:33:48,16428
36294,04:33:48,16428
26548,04:33:49,16429
24776,04:33:50,16430
36369,04:33:51,16431
33097,04:33:52,16432
27404,04:33:52,16432
28064,04:33:53,16433
24811,04:33:54,16434
23112,04:33:55,16435
36340,04:33:55,16435
20763,04:33:55,16435
36229,04:33:59,16439
20943,04:34:00,16440
24470,04:34:00,16440
33154,04:34:01,16441
36209,04:34:02,16442
24866,04:34:03,16443
24302,04:34:04,16444
26623,04:34:05,16445
36061,04:34:06,16446
20730,04:34:08,16448
33336,04:34:09,16449
33126,04:34:09,16449
24533,04:34:09,16449
28109,04:34:11,16451
24109,04:34:15,16455
23994,04:34:16,16456
33063,04:34:17,16457
30017,04:34:17,16457
27752,04:34:19,16459
27247,04:34:20,16460
27517,04:34:20,16460
27856,04:34:21,16461
21037,04:34:21,16461
24721,04:34:23,16463
20720,04:34:24,16464
30164,04:34:24,16464
27514,04:34:26,16466
27844,04:34:29,16469
33268,04:34:29,16469
24828,04:34:33,16473
33374,04:34:34,16474
30191,04:34:40,16480
28417,04:34:41,16481
26655,04:34:42,16482
33295,04:34:44,16484
36151,04:34:45,16485
24857,04:34:46,16486
28351,04:34:47,16487
24151,04:34:50,16490
27205,04:34:54,16494
24625,04:34:55,16495
21068,04:34:55,16495
27691,04:34:56,16496
30234,04:34:56,16496
26726,04:35:01,16501
27508,04:35:01,16501
36434,04:35:01,16501
20759,04:35:02,16502
26523,04:35:04,16504
20084,04:35:05,16505
27017,04:35:07,16507
28432,04:35:09,16509
23843,04:35:10,16510
36152,04:35:12,16512
27280,04:35:12,16512
33214,04:35:14,16514
20686,04:35:16,16516
26396,04:35:17,16517
27811,04:35:22,16522
20253,04:35:24,16524
36351,04:35:24,16524
23490,04:35:24,16524
24030,04:35:25,16525
27520,04:35:30,16530
24739,04:35:31,16531
21011,04:35:31,16531
27303,04:35:32,16532
28067,04:35:36,16536
36370,04:35:36,16536
28029,04:35:37,16537
26176,04:35:38,16538
23503,04:35:38,16538
26417,04:35:40,16540
28232,04:35:40,16540
23507,04:35:41,16541
20491,04:35:43,16543
20904,04:35:44,16544
28476,04:35:44,16544
23124,04:35:47,16547
24475,04:35:47,16547
26560,04:35:48,16548
20866,04:35:55,16555
33169,04:35:58,16558
20644,04:36:02,16562
26941,04:36:04,16564
28380,04:36:04,16564
24207,04:36:08,16568
26862,04:36:10,16570
26710,04:36:12,16572
24492,04:36:13,16573
23996,04:36:13,16573
21031,04:36:14,16574
27200,04:36:15,16575
26420,04:36:16,16576
23725,04:36:17,16577
24384,04:36:18,16578
27892,04:36:21,16581
28151,04:36:21,16581
36336,04:36:23,16583
24044,04:36:24,16584
28250,04:36:25,16585
28445,04:36:26,16586
26652,04:36:27,16587
36081,04:36:30,16590
23167,04:36:36,16596
27934,04:36:37,16597
30022,04:36:42,16602
24818,04:36:44,16604
23558,04:36:45,16605
23765,04:36:50,16610
20877,04:36:51,16611
20724,04:36:54,16614
26404,04:36:55,16615
36158,04:36:56,16616
24358,04:36:58,16618
20177,04:37:00,16620
23216,04:37:01,16621
27697,04:37:03,16623
20074,04:37:04,16624
33090,04:37:06,16626
24240,04:37:06,16626
28037,04:37:06,16626
27277,04:37:07,16627
27045,04:37:08,16628
28329,04:37:12,16632
33287,04:37:12,16632
27556,04:37:16,16636
28382,04:37:16,16636
26456,04:37:18,16638
23880,04:37:19,16639
33173,04:37:21,16641
20073,04:37:21,16641
20365,04:37:24,16644
36113,04:37:25,16645
27959,04:37:26,16646
26694,04:37:29,16649
24130,04:37:30,16650
26223,04:37:32,16652
26792,04:37:38,16658
26390,04:37:38,16658
26340,04:37:40,16660
27202,04:37:41,16661
28506,04:37:43,16663
28479,04:37:43,16663
23978,04:37:43,16663
23270,04:37:45,16665
24781,04:37:45,16665
27306,04:37:46,16666
28438,04:37:52,16672
27111,04:37:52,16672
30066,04:37:53,16673
26187,04:37:55,16675
26798,04:37:55,16675
33303,04:37:55,16675
23729,04:37:57,16677
27534,04:37:57,16677
36438,04:38:00,16680
26650,04:38:04,16684
33349,04:38:05,16685
28477,04:38:11,16691
27548,04:38:12,16692
23230,04:38:12,16692
23692,04:38:14,16694
33052,04:38:14,16694
24529,04:38:15,16695
20735,04:38:17,16697
26920,04:38:17,16697
28193,04:38:18,16698
20707,04:38:18,16698
27356,04:38:19,16699
20864,04:38:20,16700
33168,04:38:23,16703
24524,04:38:25,16705
24715,04:38:34,16714
28137,04:38:36,16716
26381,04:38:36,16716
23236,04:38:39,16719
30087,04:38:42,16722
26522,04:38:44,16724
30016,04:38:45,16725
27440,04:38:47,16727
26444,04:38:48,16728
24897,04:38:50,16730
30085,04:38:50,16730
20451,04:38:56,16736
23969,04:38:58,16738
28114,04:38:58,16738
20761,04:39:00,16740
20505,04:39:01,16741
23329,04:39:08,16748
24563,04:39:08,16748
33292,04:39:13,16753
24009,04:39:16,16756
24500,04:39:18,16758
27587,04:39:18,16758
36211,04:39:19,16759
26550,04:39:22,16762
28183,04:39:22,16762
28348,04:39:23,16763
20295,04:39:23,16763
36335,04:39:24,16764
28508,04:39:24,16764
27374,04:39:24,16764
36224,04:39:26,16766
20654,04:39:27,16767
27185,04:39:28,16768
27093,04:39:29,16769
20298,04:39:32,16772
20571,04:39:32,16772
33255,04:39:32,16772
27217,04:39:33,16773
28482,04:39:36,16776
23954,04:39:38,16778
36341,04:39:40,16780
20796,04:39:40,16780
36378,04:39:41,16781
26570,04:39:41,16781
26642,04:39:42,16782
27688,04:39:48,16788
33174,04:39:48,16788
36243,04:39:49,16789
24539,04:39:49,16789
27726,04:39:50,16790
27953,04:39:51,16791
20547,04:39:51,16791
26341,04:39:53,16793
33185,04:39:55,16795
26160,04:39:56,16796
27365,04:39:59,16799
27334,04:39:59,16799
26162,04:40:02,16802
36231,04:40:03,16803
30207,04:40:03,16803
20740,04:40:12,16812
23874,04:40:13,16813
23888,04:40:14,16814
28010,04:40:17,16817
27863,04:40:17,16817
26662,04:40:17,16817
30250,04:40:17,16817
28452,04:40:22,16822
27265,04:40:22,16822
23753,04:40:28,16828
20975,04:40:34,16834
24759,04:40:38,16838
27755,04:40:40,16840
26257,04:40:43,16843
21013,04:40:44,16844
23366,04:40:46,16846
27652,04:40:47,16847
23491,04:40:48,16848
20953,04:40:49,16849
33011,04:40:51,16851
33381,04:40:52,16852
26395,04:40:54,16854
26827,04:40:55,16855
20939,04:40:55,16855
33089,04:40:57,16857
23359,04:40:59,16859
30246,04:41:01,16861
36426,04:41:03,16863
27620,04:41:03,16863
33070,04:41:05,16865
24272,04:41:05,16865
23947,04:41:06,16866
21050,04:41:07,16867
20996,04:41:08,16868
27327,04:41:09,16869
26620,04:41:09,16869
26412,04:41:10,16870
23377,04:41:10,16870
26752,04:41:12,16872
26427,04:41:13,16873
20801,04:41:13,16873
28385,04:41:15,16875
27167,04:41:15,16875
26214,04:41:16,16876
20827,04:41:17,16877
26718,04:41:19,16879
28161,04:41:21,16881
27040,04:41:22,16882
26634,04:41:26,16886
23363,04:41:26,16886
24729,04:41:26,16886
27083,04:41:28,16888
30153,04:41:29,16889
28218,04:41:30,16890
23731,04:41:33,16893
27866,04:41:34,16894
24678,04:41:40,16900
33353,04:41:40,16900
26384,04:41:42,16902
23105,04:41:43,16903
26503,04:41:44,16904
23848,04:41:50,16910
23350,04:41:52,16912
27294,04:41:53,16913
36276,04:42:04,16924
23983,04:42:06,16926
27477,04:42:06,16926
28333,04:42:09,16929
23987,04:42:11,16931
24104,04:42:12,16932
23567,04:42:14,16934
20166,04:42:16,16936
20625,04:42:19,16939
26221,04:42:22,16942
33088,04:42:23,16943
20173,04:42:25,16945
24230,04:42:25,16945
20618,04:42:28,16948
30098,04:42:29,16949
23862,04:42:33,16953
23229,04:42:33,16953
20470,04:42:35,16955
33050,04:42:36,16956
36342,04:42:38,16958
20898,04:42:38,16958
30126,04:42:40,16960
36002,04:42:41,16961
24261,04:42:41,16961
33114,04:42:42,16962
30078,04:42:43,16963
27014,04:42:44,16964
26442,04:42:44,16964
36374,04:42:45,16965
26284,04:42:47,16967
28315,04:42:48,16968
27572,04:42:49,16969
36013,04:42:50,16970
24314,04:42:50,16970
23378,04:42:52,16972
26538,04:42:55,16975
20882,04:42:59,16979
28401,04:43:00,16980
20393,04:43:01,16981
33211,04:43:02,16982
24541,04:43:02,16982
27721,04:43:04,16984
24644,04:43:05,16985
33042,04:43:06,16986
21026,04:43:06,16986
20892,04:43:08,16988
33223,04:43:11,16991
24480,04:43:12,16992
30219,04:43:12,16992
20945,04:43:13,16993
20862,04:43:14,16994
30140,04:43:14,16994
23255,04:43:15,16995
24824,04:43:17,16997
26898,04:43:17,16997
26819,04:43:19,16999
28272,04:43:19,16999
27990,04:43:20,17000
28186,04:43:21,17001
30065,04:43:24,17004
20244,04:43:26,17006
21012,04:43:29,17009
24045,04:43:30,17010
26996,04:43:32,17012
23385,04:43:33,17013
21081,04:43:33,17013
24315,04:43:35,17015
24598,04:43:37,17017
20692,04:43:37,17017
26184,04:43:39,17019
33146,04:43:41,17021
36185,04:43:41,17021
27199,04:43:42,17022
36316,04:43:43,17023
20282,04:43:44,17024
20504,04:43:45,17025
27788,04:43:45,17025
27453,04:43:46,17026
20453,04:43:47,17027
33132,04:43:47,17027
23388,04:43:48,17028
27332,04:43:49,17029
24461,04:43:50,17030
24260,04:43:51,17031
33059,04:43:51,17031
27698,04:43:54,17034
27243,04:43:55,17035
23527,04:43:55,17035
27225,04:43:58,17038
27566,04:44:00,17040
27379,04:44:01,17041
33165,04:44:02,17042
26486,04:44:03,17043
20248,04:44:09,17049
26626,04:44:12,17052
26277,04:44:13,17053
33312,04:44:15,17055
24844,04:44:15,17055
27632,04:44:17,17057
27834,04:44:21,17061
36254,04:44:22,17062
26303,04:44:23,17063
23578,04:44:24,17064
26517,04:44:27,17067
26250,04:44:27,17067
33104,04:44:32,17072
28131,04:44:35,17075
33051,04:44:36,17076
20339,04:44:36,17076
26906,04:44:38,17078
33093,04:44:39,17079
36117,04:44:39,17079
26766,04:44:40,17080
26366,04:44:41,17081
28410,04:44:43,17083
20891,04:44:44,17084
26495,04:44:45,17085
23847,04:44:48,17088
23600,04:44:48,17088
26605,04:44:49,17089
24102,04:44:50,17090
23468,04:44:53,17093
20537,04:44:53,17093
26693,04:44:53,17093
27171,04:44:54,17094
33265,04:44:56,17096
20363,04:44:57,17097
27451,04:45:00,17100
26762,04:45:02,17102
23822,04:45:02,17102
30161,04:45:02,17102
33077,04:45:04,17104
23309,04:45:10,17110
27710,04:45:10,17110
26775,04:45:11,17111
23443,04:45:11,17111
27459,04:45:14,17114
26796,04:45:15,17115
24400,04:45:15,17115
23641,04:45:16,17116
27385,04:45:16,17116
33079,04:45:19,17119
27398,04:45:21,17121
28419,04:45:23,17123
27097,04:45:24,17124
